Patient ID,16961,10775,61616,90894,44793,78696,47468,103999,82072,91331,37155,1135,114958,1262,19588,72373,10561,18948,34292,20093,14986,33253,3879,53946,56927,83874,47087,36852,32838,37943,100852,57816,39373,62011,1140,103074,139471,58220,17946,45650,82691,74211,85267,48609,20731,135623,14183,49869,52773,2569,26285,44092,57389,36056,73739,28276,60498,76303,48927,32412,52751,49024,148343,131021,68761,80727,10211,82217,26715,21261,60827,84474,30517,25632,124943,121873,73487,14292,20304,14335,4671,4919,6420,26106,41016,26659,101063,57263,15434,32984,100302,72338,94070,50378,165257,55901,129633,69179,65651,96764,59599,2636,17644,43248,106340,49866,129598,74305,76377,73988,54348,66340,65243,84834,108365,75569,82329,89193,22370,121073,5432,66059,55893,62523,29768,99094,80401,2872,3165,39109,39007,81105,71771,91114,43132,68817,7672,137332,99540,46203,97049,38402,166689,82918,31028,96640,65806,2175,52880,6265,38237,14803,67465,17784,22679,109654,22153,68375,84249,85649,22266,13463,3265,100421,13205,149704,69417,3380,97613,113639,26410,9701,66822,54667,47577,68641,105950,28769,147234,80377,129497,27943,74749,19348,70255,14225,94970,27835,59281,49461,25177,1475,110120,67873,81237,169365,60237,30795,23346,92440,160539,95948,76319,53046,52807,30237,169744,32859,62047,141930,84045,31433,33092,58693,46936,122918,38852,44398,96085,9249,66438,4670,137251,21392,43353,123596,59850,169956,146421,24837,9423,110051,14909,36245,10569,14926,77864,10248,92504,30781,73709,138183,100740,22033,18000,22066,134127,31300,78147,54066,66691,30511,51792,18978,34913,29811,70000,129668,85138,109341,95295,131189,53544,84271,7687,97308,106125,76150,8236,80682,122453,64182,99191,74273,5859,42048,10269,134693,1496,58033,54996,70828,70489,146608,90820,44612,11205,51378,71554,60360,42764,45035,63016,15526,21559,18912,20631,121495,58528,101731,31823,68961,12266,18782,35430,82409,90252,49917,16955,43107,100036,8580,75234,3084,24462,73225,16958,9676,60433,20211,15989,142191,142398,11243,130553,10901,5001,23000,54333,61371,24110,47812,38521,45524,66441,6513,23877,40910,67422,66796,67178,127632,7633,27477,112968,101298,39630,42166,39179,69217,58413,92929,37689,50667,127802,58608,131556,10716,26943,11677,130887,19380,68298,141134,27870,6561,10362,28888,72831,19536,83656,104516,37141,8599,4398,4539,37442,105651,31452,39591,35632,60489,80674,74533,112912,50390,77252,25364,8310,22963,16787,54558,33152,137464,130400,69216,15399,57334,134303,71038,9460,143447,74873,40552,139131,50111,40046,69952,90463,76156,3872,62734,21084,162634,7289,116241,122254,28246,42250,24467,29795,11602,23436,100334,14807,119674,89128,14343,37303,70005,57606,23682,109073,8717,85570,95352,3343,78882,87474,43759,153373,24067,155344,67755,60589,16438,12637,29048,83514,76521,2751,64654,42903,153217,97920,1668,11839,22586,127419,1153,134955,5525,14658,134583,105906,42674,9299,61023,86621,73052,37464,90767,15609,53007,76605,86010,2449,55851,95038,78362,42673,17545,8534,49481,51790,23683,114939,52558,121317,153859,25407,63549,60606,51549,15085,66495,46764,84143,72901,166276,2787,82670,32820,107433,23165,9525,151667,55808,23866,21452,7395,44563,112873,122920,100018,63762,154796,10237,89920,20106,55784,77158,24453,48574,49533,4161,48010,75419,34480,108762,19830,95825,92846,167573,28404,93707,121376,158801,4334,127075,10236,40207,39286,68512,2821,61351,34890,158744,3467,80587,38794,36176,20087,15980,76811,35829,79817,20919,94186,28090,52179,112397,17499,122015,52099,55472,153244,83435,13620,16703,126471,2684,28261,22433,34463,3816,33362,91772,99266,18233,21569,6994,81565,115023,96127,14865,82062,60730,81145,121404,576,29327,137875,45397,116776,91388,54306,68328,148548,55757,143245,156234,119428,52550,34149,71767,126635,41764,41875,54967,102451,63991,108798,88480,39299,77212,24003,68204,55263,42049,20067,99192,33129,65668,4780,95212,71354,47115,25575,65014,148887,11813,58404,3129,1746,11056,108330,65349,27247,162824,140038,137610,41615,77461,13998,13867,86131,100566,46124,38881,59551,64677,17731,3189,90654,12936,70149,37551,72195,3207,107591,33228,34810,54190,12990,27663,12277,79254,75791,99832,50123,126193,141871,10511,31009,14640,69725,36626,12049,45527,74086,57415,65073,22061,44072,47490,54444,111226,16745,4915,43325,150374,23567,112497,3889,57847,38784,30977,82514,58291,120145,121255,139996,29293,67826,120921,119725,81329,37528,57109,27820,115262,106911,10943,72500,62997,103699,119337,7491,1682,96436,119347,28043,112655,155403,22619,25455,20381,127481,88772,32257,57653,33498,22899,31403,111833,22034,60075,41919,54065,101039,27131,125018,24083,97372,70449,11791,83436,61604,133955,95803,55526,24211,73751,74914,4519,80617,145834,4779,134146,6703,27518,51760,65771,28981,136615,2268,145897,6190,12261,142799,66093,36841,74084,111708,71247,55873,144042,46263,13549,26082,65674,100657,140245,32660,110370,75063,8012,74549,102037,24758,20270,72314,5245,8648,21601,20899,958,48253,11649,55971,13158,68281,133931,148630,5603,16128,419,77613,139937,134682,37310,99324,7054,95342,84902,59887,126164,81136,74191,151247,19883,66938,57446,86866,176345,64451,117585,60866,78248,7829,39326,49732,32907,3082,65564,10509,11038,46851,29597,63751,4433,55041,137709,23159,51606,121051,71165,5185,96412,127668,89323,25492,4896,117587,134461,1468,168217,146100,79907,104772,29501,99580,72545,9913,37101,40296,53065,86590,119706,25931,56636,82340,121250,40962,20437,14190,302,46633,127170,57284,137491,86286,12698,67799,86867,70459,55345,80560,11257,61235,48953,20494,15223,33678,67136,140002,31708,3538,62265,13866,128624,75126,56184,68723,100160,78330,23438,22982,44121,28868,98254,124916,126711,23701,91111,118485,88836,8639,73659,126722,65167,97731,52879,101686,48742,41438,83971,14427,36153,40944,55603,11986,68436,27128,105013,23154,109055,94144,105025,101212,18365,6305,39177,49957,7069,16028,63408,40349,19248,34706,70334,48727,144786,26575,32765,27330,49130,105656,125083,93124,10006,42194,93713,48362,13138,149650,91183,61755,53731,46056,83869,31751,24032,5908,37393,33487,115807,161054,56150,39456,34469,15026,149358,79649,113379,57223,67606,48750,28973,1636,47948,114229,95759,99715,46631,67597,91973,85919,84125,2185,61103,19856,151732,86928,59570,95956,55232,123698,40242,18324,99883,10884,124732,47997,50826,130688,60270,136338,27642,55096,55566,81168,20654,65602,948,80750,59777,77541,131010,46065,143108,139376,7691,54384,26638,32306,46953,52956,39722,27977,49183,37560,5881,21409,40103,52947,55124,47548,4813,88843,100133,802,39283,91167,25951,38022,27348,2601,8244,95824,67342,3723,52402,46795,54433,62082,26864,37372,8011,124210,126394,99528,45636,7607,89453,52353,43626,71561,80888,63063,61926,126499,36372,23579,61193,76236,43869,31474,50611,18409,37242,10167,65217,53051,2428,54709,27579,62522,87672,28677,104020,66107,71313,72123,6946,12341,12852,25653,32839,150029,37137,43204,46144,122598,26456,40281,30141,60076,95667,45905,108106,176190,56415,38887,59624,98785,18788,16522,38094,45046,39822,89547,83771,3321,45624,16654,23040,48065,166859,11756,43374,11840,54119,31802,37278,42490,12134,142669,46883,120378,75767,68107,25768,94993,96112,49252,44738,10784,19441,127097,42375,80946,4706,58185,74881,17986,48694,69147,14443,8860,49296,91847,51141,80044,8028,72590,4484,48842,11924,41057,118163,44096,26017,120165,15217,86546,18830,6844,159031,41486,102102,127915,46329,136140,85881,2233,41319,115458,20460,101097,39343,61050,68599,13820,96815,148986,2968,13877,12433,58648,19849,73908,94102,23825,13300,11358,51828,114105,118241,82124,83462,11251,34727,45223,130162,30061,65256,60812,49311,67602,22939,17381,38762,65297,26303,73033,102137,96097,125119,40795,56231,54991,7923,111071,25687,47775,41754,18566,99484,37306,18664,19445,31400,143455,65003,5497,23632,76935,61195,91107,7079,133621,140597,30766,123491,68484,81473,71361,111685,103215,46582,69824,106828,7665,39905,43160,42696,54122,90450,29926,58970,59317,71276,4330,32719,66167,60325,130369,93474,96931,51019,94737,81929,71965,49825,53323,38037,108787,92983,44367,134032,8945,88774,83093,33198,39704,72215,73814,142149,34072,165646,17710,25237,88010,157022,114524,73139,89238,152854,21745,19493,141968,21996,138128,149394,4725,32697,24919,2826,36148,88269,104963,931,156309,76068,101964,52091,55735,88324,3167,18395,76462,65803,65,46843,950,111926,106859,75349,143376,26301,30905,57671,10923,108754,169318,8891,76298,56405,4321,24221,88255,117062,6962,36250,87735,35023,128912,93504,108976,78421,3548,4529,6056,28055,101634,109244,32638,31093,7357,47329,56491,89913,83397,26203,5992,147069,19179,8899,27048,6519,135236,62582,127553,17117,74766,109923,38427,44418,50347,142115,168590,61508,87790,69124,55098,43228,20223,29354,17158,70510,101265,55494,122176,26287,18392,132298,49896,55848,153640,19928,96258,40897,979,90207,4182,95382,35816,84373,8299,59021,15491,47248,30744,35358,124722,105616,13517,5536,9479,46862,55133,101278,39010,79249,6384,55156,27748,18131,48753,25233,143683,97416,145413,149560,99866,18709,86901,85524,175384,129255,54186,33888,79110,79356,3876,61181,17919,99979,35037,3690,122851,103254,3656,11994,112,118596,67307,11394,152042,174178,14437,126263,107567,112615,79758,147772,11595,130491,2805,52884,59560,102822,32746,47470,36485,31247,42859,87095,142044,104679,30932,108705,27984,136460,77426,26595,65098,27709,42680,87940,50973,83653,151595,21101,50210,16635,134881,45593,64687,27770,12280,87556,10026,46,150797,119954,63348,57717,19925,99309,37840,177286,38465,3382,66902,41878,10455,51127,22018,11035,124835,71966,20970,137675,80314,9146,78797,96467,95866,60509,154702,43193,155040,3624,71473,77352,128899,56401,13073,99075,41935,27800,63533,7556,45934,26436,56436,63924,21259,107321,54504,39518,63641,52435,18663,142674,145169,25198,20795,89975,46834,15853,43554,99905,15793,131933,20009,55326,9649,122791,22322,36758,48888,61318,107328,12801,90821,69686,96953,10232,824,103811,73842,21273,25936,144053,37102,52303,109575,41301,66969,131443,158990,47165,35223,140720,83041,16452,10472,44611,9154,110044,19243,44668,1059,43169,22228,625,115037,21949,26663,99275,38002,13386,50901,7710,135219,12100,53218,114904,61859,110610,84935,103435,53593,99350,36995,25794,17316,32941,14688,51646,45011,49648,25158,89622,6833,82033,163963,131268,33716,25425,3630,129801,103787,47162,132014,13664,75228,24602,61694,55097,104458,7711,59895,37865,5031,83366,48808,39021,170049,22846,80882,30108,106957,5316,43575,9665,2082,106314,62110,80050,95410,53978,113335,91399,49951,28171,95067,23462,49310,141998,87942,77829,45765,20547,39297,2641,59464,17221,7298,38650,33312,55322,18268,49108,67901,138901,28478,147136,122573,60418,113773,131912,7557,39936,34546,43359,111543,22851,6004,104101,42728,116620,61335,12944,37983,18086,62771,48085,74748,131746,5996,10417,45415,115511,122642,31881,59133,52063,26946,27160,11806,44730,62332,87267,75561,163338,141230,37392,150971,17555,156482,76725,1630,113305,51687,104775,48420,57779,111506,435,105573,94336,103665,120084,5544,126993,82568,11320,32641,126088,92917,51331,79332,5353,34415,64106,62993,49716,115373,26839,28405,9370,16400,17502,21851,40015,13360,4673,124999,12315,151259,13002,20438,18696,89026,102092,91937,83690,142265,36559,115838,109401,89458,138202,62294,23619,15727,57091,7997,70648,111861,52741,63437,22648,47511,35318,63281,7543,123818,156645,57467,76328,8204,91821,21293,2017,60494,57896,66605,66568,14247,86523,50470,50555,136479,166480,98872,58636,85884,30350,43611,53457,91469,1430,43362,34737,65293,103027,8601,18113,79438,10799,148602,74864,20623,80984,113187,52660,14820,96189,97374,50214,67595,1680,1949,26662,108570,74817,50049,101239,87612,38363,65534,74629,23487,113660,88465,36781,1927,50718,130500,58927,70485,118796,79955,49371,26667,13183,17435,59656,96307,125825,3197,21163,26784,39946,141133,64709,55086,14966,15120,106176,87242,43357,109211,37291,12492,7123,12869,86279,105748,113647,48162,73690,33508,80137,103616,88444,68746,20250,10326,74187,22064,135227,19139,103499,15198,138001,66980,67667,46773,46547,92667,21939,99773,93081,86730,14063,24636,35182,78238,27465,8918,30980,6309,53419,119614,91281,102279,32675,13466,68291,21910,6098,55149,20745,51,74149,10766,34911,116643,73720,48371,32289,145190,76692,158893,73711,128610,16146,28472,87258,77021,21316,3625,5903,19473,28846,59521,25189,25881,128301,5847,10051,63354,65908,117679,71603,5182,31599,73950,43355,85478,18008,69184,7346,168173,95437,79014,27064,97424,4881,143454,111919,104649,24708,110634,126166,62540,77478,72132,123161,8284,33662,114804,90059,7264,45012,68258,110074,71521,100071,37418,41112,91957,35376,50531,6478,7761,7837,8810,145396,7931,20433,87700,25751,70084,20730,85675,80307,44216,20984,31593,3375,100625,164238,19250,7724,136893,48682,66699,9825,60669,27940,104600,111328,29287,37970,82919,1605,34849,29807,56426,140355,108595,80088,66534,73285,58999,9167,131865,56729,41037,98957,34329,72307,1925,108313,106246,52095,98617,81179,21885,80826,101018,15878,102218,101315,55333,90268,27768,73483,10970,107188,168387,66734,19086,113569,97791,28867,13176,43614,68616,26674,25756,12287,58497,29764,42030,5541,35330,16157,146907,61174,32749,16896,138665,106982,23889,78055,77444,126378,56951,45798,60464,83405,84113,29449,130563,1380,3681,9584,83056,15417,69657,11732,165151,45010,69165,23585,33540,131100,13576,46812,83214,43085,22390,48716,109474,107739,26093,31959,22338,96284,23814,108912,44479,102334,59911,2603,123944,124095,2683,113690,7704,49956,28265,9406,81476,48141,67039,48830,100547,24734,129947,3344,43040,50487,62783,3877,58072,114844,19791,37908,99915,1642,18388,59432,153071,141487,26377,91186,60599,12808,65226,90777,24878,12282,477,39883,40204,25452,36639,6205,95336,48481,94784,34650,39317,15346,200,15493,41366,44464,105110,10611,7157,138793,27275,70161,134644,1316,42702,52578,1760,87136,67592,58180,83051,31531,21914,78312,86227,89755,80372,71890,2874,5395,76235,132442,101905,75684,69877,11149,106023,63421,113466,140665,94969,9695,37083,20056,41657,6035,8858,136362,23709,3884,35185,86491,20197,82030,138472,56033,13472,72635,91799,69148,41075,91132,102912,42651,86983,103879,71231,106068,61799,65936,3437,86167,84376,62661,34545,94078,25834,70487,121524,73279,110301,5754,80698,61712,11237,69641,126683,109904,21597,40494,87073,315,27926,98368,37241,53482,4738,10971,95869,121226,97609,148067,32805,25700,80411,73038,21945,9283,142659,41143,57443,91451,37121,33394,43411,9464,119474,73287,75138,10374,144949,19370,121568,119393,26445,46328,116079,26242,39413,26737,85431,107495,22257,26611,86682,51581,12592,42389,32083,150108,120997,61715,88060,76226,70362,12768,14781,115353,58417,117139,114410,55473,107042,9751,53766,130383,129875,67439,60989,72497,23461,62493,21005,33454,35629,56142,88986,63149,81205,85093,108934,65150,132915,912,110615,62541,63755,18216,106793,49965,25111,53132,23217,45534,23617,107594,19671,51418,40378,45412,127617,95232,51440,73829,1057,117429,30273,68977,77921,33932,17364,33304,90200,58786,124058,63133,14838,76039,58971,57473,116267,8151,50169,41777,57474,23198,153397,48733,3147,42719,172856,46624,138881,36099,152758,105907,55048,919,107496,35282,81213,90418,112146,3181,9639,52143,87847,84084,83510,99943,50298,83957,79764,138585,51783,69917,2459,130337,128099,121430,68102,46222,6169,28669,57603,26144,77129,70192,85491,53199,417,71678,96705,6365,62175,1903,9294,121313,29990,47382,22673,89852,113853,96866,9026,84044,1992,33194,48907,79444,151803,28885,125559,11424,115379,85981,140436,32414,140260,53614,34661,61974,95729,37117,4867,61322,117400,57976,8618,22030,142021,15718,127772,25760,74081,106153,72127,2119,157582,75180,110886,82034,130327,92527,40989,73466,112728,23812,46872,113577,9158,79150,160751,644,36269,8287,2845,30859,29874,73855,50314,114887,105425,57587,17989,402,567,16298,29495,136244,31523,26910,9467,83558,119226,78649,10645,57741,82619,155217,16167,48885,97299,93233,12787,36130,68390,61750,96501,133425,100659,123434,27772,143972,123581,5209,8913,60384,46215,138594,161817,7911,101741,71217,89788,46575,153118,34074,21727,19280,101611,6655,45997,15220,102535,1404,36031,51286,116889,16764,77278,37864,15173,109137,59963,105849,598,46613,45127,55237,12001,8096,53180,28628,19273,4805,81737,140095,108414,2078,53066,42957,92533,51666,83692,103857,15895,71065,9496,40195,47763,63536,44195,165794,136106,40979,566,61354,17077,57392,32829,104489,31040,24699,106477,20191,2156,13618,18729,138424,17156,49826,134305,14330,4217,13860,60923,130945,88240,89253,4892,124399,72248,25737,74567,80128,88447,57022,81535,21264,29757,93037,14796,4123,112700,8922,174321,84198,129117,27998,170797,40333,74706,119399,60804,106748,130295,37803,8952,61588,28228,83580,41494,87371,25842,27604,2779,73248,13354,50795,10999,109881,13637,2277,4708,92447,53248,45669,23640,25195,68022,14476,96829,59204,57113,15549,92987,57984,32774,64537,28493,22422,36698,78582,48416,23209,70682,34118,54817,143395,32778,108985,4610,154544,1071,14495,25858,5248,95639,76024,37333,41014,104791,15669,50224,19058,12986,19646,116062,31330,27405,139693,56159,86341,14596,117194,76681,68439,2158,136591,44727,62715,49552,17751,22455,3121,3611,41573,4200,144858,45949,64999,82592,3610,23385,3659,96413,9571,110561,15923,112626,73519,93388,3782,5169,134394,117524,81335,19480,22076,31402,133723,49342,Age,Sex_female,Sex_male,Tobacco use_no,Tobacco use_yes,Alcohol use_no,Alcohol use_yes,Tumor location_lower,Tumor location_middle,Tumor location_upper,Tumor grade_moderately,Tumor grade_poorly,Tumor grade_well,T stage_T1,T stage_T2,T stage_T3,T stage_T4,N stage_N0,N stage_N1,N stage_N2,N stage_N3,TNM stage_I,TNM stage_II,TNM stage_III,Arrhythmia_no,Arrhythmia_yes,Pneumonia_no,Pneumonia_yes,Anastomotic leak_no,Anastomotic leak_yes,Adjuvant therapy_no,Adjuvant therapy_unknown,Adjuvant therapy_yes
